,YER,PCR,GCR,ITR,XTR,MTR,YED,PCD,GCD,ITD,XTD,MTD,YFD,YIN,WIN,GON,TIN,YFN,HICP,HEX,HEG,HICPSYA,HEXSYA,HEGSYA,HEGWEI,CAN_YEN,NFN_YEN,LFN,LNN,UNN,URX,LEN,STN,LTN,COMPR,POILU,PCOMU,YWD,YWDX,YWR,YWRX,LPROD,ULC,WRN,SAX,EEN,EXR
2004Q4,1740446.881221800,975024.923669178,332768.179514531,390468.709122228,691821.978713144,654440.194405577,1.188187833,1.191466954,1.233522906,1.151724041,1.060840743,1.064665216,1.053733680,2067977.807447520,967268.681493098,866698.815904890,234010.310049535,1833967.497397990,117.266111416,115.822219206,131.777401343,83.640000000,85.290000000,70.013333333,82.130000000,0.016274425,-0.001691547,161236.658127834,146338.204114560,14898.454013274,0.092401159,123364.619325500,2.164000000,3.841422576,61.168795639,44.156700000,99.730939459,1.112162747,1.079153563,129.639354132,38395.814068393,11.893318575,0.555758807,6.609816537,0.131500000,0.879859319,0.770606724
2005Q1,1743369.763418920,977679.502233760,334052.148501352,392203.145486807,695861.466164429,653956.147295257,1.193024067,1.195439216,1.245047654,1.155519331,1.064411791,1.068949705,1.061088607,2079882.084777630,973816.343265110,876053.449857139,230012.291655385,1849869.793122250,117.382924294,115.890091741,132.279314888,83.976666667,85.636666667,70.280000000,86.780000000,0.008692232,-0.011326652,161415.790218905,146618.748319820,14797.041899085,0.091670349,123704.250821900,2.140354839,3.674182922,66.568414938,47.640000000,109.954475436,1.115679704,1.085724359,130.868710564,38517.345035401,11.890496839,0.558582788,6.641826877,0.131300000,0.885475311,0.762603874
2005Q2,1755274.130667070,983121.523090320,336176.392771511,399071.434839528,708253.627346726,672544.489956300,1.198766330,1.203334744,1.249872154,1.161877164,1.070430914,1.078082751,1.063325521,2104163.528583270,983997.545395202,882430.233258224,237735.749929842,1866427.778653430,118.817386429,116.939853622,138.151703369,84.550000000,85.903333333,73.400000000,86.780000000,0.010079084,-0.005641159,161930.284504380,147037.583493840,14892.701010540,0.091969832,124088.083461970,2.124446154,3.408365831,69.429185073,51.613300000,108.321016835,1.123232259,1.102595593,131.671208105,38852.176965241,11.937588261,0.560594797,6.692149871,0.128400000,0.906006679,0.794047333
2005Q3,1768145.377122400,988763.334314003,337117.542323910,403073.879537685,724985.498426502,684172.571530316,1.203253271,1.212284178,1.257537118,1.167511563,1.077149183,1.096452417,1.066543463,2127526.708503370,993552.865968771,892251.027278440,241722.815256163,1885803.893247210,119.251930333,116.758860194,145.824706694,85.223333333,86.180000000,77.476666667,86.780000000,0.005825676,-0.008630014,162126.800574460,147465.818522460,14660.982052000,0.090429109,124551.016625830,2.130545455,3.262351273,76.058176859,61.550000000,104.477480665,1.125418467,1.115437166,132.908754291,39133.901198539,11.990204882,0.561918086,6.737512977,0.125700000,0.923268118,0.819725069
2005Q4,1778990.738177270,993374.075741512,337817.016906411,407129.847803137,737981.985962330,701645.741251205,1.212092759,1.216610277,1.276377438,1.176784333,1.085950902,1.107671581,1.073755957,2156301.791325760,1007840.894428260,902361.008368001,246099.888529502,1910201.902796260,120.032240354,117.537131933,146.514837819,85.570000000,86.526666667,77.843333333,86.780000000,0.007389228,-0.003842574,162667.513136805,148102.260479870,14565.252656935,0.089540022,125139.751834290,2.343718750,3.421350154,73.633507569,56.933300000,108.302675609,1.132279505,1.128993322,133.743820742,39470.217545928,12.011908072,0.566523969,6.805033841,0.127300000,0.934998873,0.841475264
2006Q1,1794919.142599860,998678.358295858,341160.779256819,411676.557019309,758399.128280118,719871.804859661,1.215201857,1.223826769,1.275361206,1.185277548,1.090381823,1.121042394,1.076460390,2181189.076143580,1013045.071110510,919114.288961618,249029.716071454,1932159.360072130,120.135035686,117.487358740,148.484848485,85.953333333,86.833333333,78.890000000,92.860000000,0.004464050,-0.004676749,163064.243975344,148796.773746550,14267.470228794,0.087496007,125707.797582920,2.613600000,3.561180185,80.868047977,61.913300000,120.716454405,1.138102771,1.133955310,134.983204516,39825.327484041,12.062890192,0.564395937,6.808246211,0.125300000,0.935933764,0.831738102
2006Q2,1814117.745215070,1004392.926609340,342531.522758384,421425.180626425,773999.683417700,731331.677927101,1.222669353,1.233022466,1.287735393,1.194011433,1.097438214,1.127257141,1.083382967,2218066.169076690,1028370.634176210,937013.630439418,252681.904461058,1965384.264615630,121.770415971,118.763362405,154.300771692,86.636666667,87.240000000,81.980000000,92.860000000,0.007054438,-0.004224745,163501.004651401,149641.167071390,13859.837580011,0.084769128,126400.291240300,2.895661290,4.050330646,89.640044820,69.830000000,130.374332968,1.144531508,1.129131402,135.350933765,40031.093923948,12.123119465,0.566870941,6.872244144,0.125000000,0.910086944,0.794758695
2006Q3,1825811.612793320,1006867.351605530,343429.075155174,425379.081627176,783193.380527760,737008.954624619,1.228562598,1.238629034,1.289025406,1.203427346,1.101573877,1.132721709,1.089646579,2243123.858108260,1038857.616376740,950631.760564757,253634.481166761,1989489.376941500,121.873211303,118.790511420,155.210489993,87.100000000,87.700000000,82.463333333,92.860000000,0.006519239,-0.005927388,163698.712688519,150239.165907590,13459.546780929,0.082221458,127088.705435530,3.221507692,3.968108862,90.242745411,70.093300000,131.830526720,1.152077345,1.131549603,135.468179802,40178.175374671,12.152700674,0.568984012,6.914692385,0.126700000,0.901681940,0.784746460
2006Q4,1846247.646158720,1016591.059237810,345952.553633795,436286.293760613,807080.279158156,759389.178000093,1.234307183,1.241539565,1.291261265,1.212341286,1.106355299,1.128287864,1.092679190,2278836.731376120,1051135.172877820,966221.209890931,261480.348607374,2017356.382768750,122.195614845,119.700003394,148.779722693,87.113333333,88.110000000,79.046666667,92.860000000,0.009195262,-0.006649642,164111.507627997,150936.869122470,13174.638505527,0.080278578,127747.494589250,3.590190476,3.862036154,84.038354202,59.723300000,140.274313433,1.156820816,1.137053732,136.678652208,40538.236840692,12.231919589,0.569335958,6.964071661,0.128700000,0.902911144,0.775979613
2007Q1,1860063.181479930,1016490.738440630,347955.883528116,439734.680587840,818439.652113265,772308.560167894,1.245033884,1.249212347,1.297359786,1.219616270,1.105773303,1.126146854,1.101747905,2315841.687389600,1063561.601787670,985759.111333716,266520.974268215,2049320.713121390,122.415223054,119.817649122,150.216450216,87.586666667,88.553333333,79.810000000,96.870000000,0.012219647,-0.003012768,164563.179787997,151773.156820150,12790.022967847,0.077721049,128559.930560920,3.820390625,4.080227092,84.294525444,58.066700000,147.437414782,1.163132582,1.136901785,137.282381277,40881.433551891,12.255547822,0.571787890,7.007573830,0.127200000,0.897810084,0.763017496
2007Q2,1872241.247273170,1024004.663476130,349797.631169734,443276.275321357,832079.702763156,779590.544611322,1.250101833,1.258293267,1.301237308,1.225500009,1.113525245,1.136867910,1.107288946,2340492.215486200,1075241.551712650,997870.486260137,267380.177513411,2073112.037972790,124.097328489,121.206773679,155.172846477,88.310000000,89.040000000,82.443333333,96.870000000,0.013206539,-0.003990819,164889.680801102,152477.712766090,12411.968035012,0.075274377,129135.329946940,4.067790323,4.424932077,95.290106433,68.733300000,155.549541979,1.167463905,1.139936011,137.968640387,41029.157971859,12.278786278,0.574307159,7.051794864,0.123900000,0.889696398,0.741763435
2007Q3,1881234.843782600,1027482.698967320,350977.999912795,446335.557548795,844542.259835418,794087.856655701,1.257189761,1.266104407,1.309208692,1.231383116,1.118277569,1.141773032,1.115944270,2365069.183542690,1086308.685920130,1013044.558070210,265715.939552353,2099353.243990340,124.200123822,121.215823350,156.346069390,88.773333333,89.490000000,83.066666667,96.870000000,0.007856623,-0.008111013,165420.401275265,153084.730243800,12335.671031465,0.074571643,129697.211288320,4.493738462,4.477209769,98.297143644,75.043300000,147.361610662,1.172990609,1.143347116,138.460875622,41234.136760120,12.288847103,0.577444485,7.096126989,0.123600000,0.886269255,0.727892505
2007Q4,1890917.391211980,1032111.850233090,353885.179219543,454652.091867118,849525.325792132,804524.584876276,1.266240673,1.278295534,1.326281268,1.242009345,1.124447256,1.156412596,1.123391289,2394356.510162200,1102593.520422880,1021646.605080200,270116.384659112,2124240.125503080,125.779433925,122.541600208,160.863291298,89.640000000,90.170000000,85.466666667,96.870000000,-0.001395812,-0.011788607,165802.968765645,153650.261729960,12152.707035685,0.073296076,130398.836799820,4.718390625,4.344785303,110.250918138,89.006700000,151.992265318,1.177174083,1.139307579,139.286394177,41531.174757436,12.306633063,0.583099783,7.175995068,0.126900000,0.867755366,0.690317967
2008Q1,1901403.601187040,1033030.688868110,355721.593328903,451041.140417083,859679.961567544,803050.606680370,1.271572662,1.286336604,1.326931223,1.247742370,1.137926934,1.176740814,1.131922340,2417772.838837380,1119228.560228130,1033012.652710210,265531.625899046,2152241.212938340,126.601796582,122.966934763,166.403162055,90.556666667,90.853333333,88.410000000,98.800000000,-0.001347225,-0.015108054,166477.804048419,154319.114136450,12158.689911969,0.073034901,130997.698532070,4.476274194,4.149810600,122.139981914,96.673300000,173.454197003,1.183472942,1.141513685,138.945833997,41529.681362042,12.321244920,0.588632818,7.252689121,0.124900000,0.854277262,0.667733604
2008Q2,1894334.205208090,1029987.410920540,359518.615888313,445232.028545477,859040.758283517,801698.242789982,1.278622666,1.298771677,1.343641601,1.257181496,1.144081760,1.190727656,1.139901228,2422138.652026240,1128303.264799610,1031050.621573010,262784.765653617,2159353.886372620,128.690410831,124.405832513,176.259489303,91.586666667,91.400000000,93.646666667,98.800000000,-0.000639159,-0.012285310,166619.181003139,154276.780461190,12342.400541949,0.074075508,131075.092501750,4.859265625,4.500410262,143.208363153,122.477000000,181.066931634,1.185919295,1.135591133,139.161260699,41405.908624236,12.278803068,0.595619961,7.313500200,0.128400000,0.834315634,0.640117782
2008Q3,1883494.899843240,1026040.799039650,359074.825037748,437965.891304865,848726.380234363,794991.883370850,1.281374029,1.305858877,1.345455077,1.266253614,1.154589191,1.209857115,1.143090211,2413461.448707130,1134414.309744250,1018590.272609140,260456.866353741,2153004.582353390,129.064212039,124.500854063,179.904636426,92.240000000,91.903333333,95.583333333,98.800000000,-0.005736980,-0.013238122,166700.324023904,154078.973483460,12621.350540444,0.075712813,130927.702977740,4.981727273,4.609775470,134.205723650,115.603000000,167.870327838,1.192190135,1.153093458,138.039225474,41161.006655956,12.224217603,0.602292212,7.362551061,0.125100000,0.853157182,0.664441793
2008Q4,1851601.591848160,1023057.233722440,362155.099306375,426031.998537729,796489.839751537,757546.292828084,1.287086445,1.298529390,1.353603922,1.260764979,1.137623562,1.165829969,1.146803885,2383171.310168250,1134123.706816720,989300.191834481,259747.411517051,2123423.898651200,128.732463467,125.428445380,164.608821131,91.743333333,92.290000000,87.456666667,98.800000000,-0.009083811,-0.018707726,166885.072154445,153441.098134900,13443.974019546,0.080558278,130357.245496440,4.242375000,4.165450939,76.453785139,55.886700000,122.330508233,1.199660725,1.151389769,135.023449537,40499.939546406,12.067181572,0.612509576,7.391264274,0.134600000,0.874491025,0.758753226
2009Q1,1796588.584759250,1016677.051796250,365639.821333149,400024.335297223,727744.120479088,700990.766412294,1.290530175,1.285258155,1.360091522,1.261346288,1.109473200,1.117557182,1.153467808,2318551.781437610,1125779.736415800,946527.360865192,246244.684156620,2072307.097280990,127.882065719,125.156955238,156.716230629,91.510000000,92.506666667,83.263333333,95.950000000,0.001798048,-0.008559854,167389.316189906,152299.894810860,15089.421379046,0.090145666,129438.547780760,2.006793651,4.144320371,64.886274209,44.980500000,112.420542263,1.200374092,1.113629311,132.237326050,39582.661535523,11.796387561,0.626620778,7.391861549,0.141500000,0.843517501,0.767541989
2009Q2,1792073.054880110,1017368.326002260,367217.648836681,389877.560568846,723715.972224823,684667.991918412,1.290086849,1.285815142,1.365310896,1.250360370,1.098882334,1.099525242,1.154198175,2311929.880868540,1122748.856859310,945658.592350030,243522.431659197,2068407.449209340,128.956744191,126.220291626,157.845536106,91.743333333,92.703333333,83.863333333,95.950000000,0.009605036,-0.008764447,167225.517831482,151210.771736020,16014.746095462,0.095767358,128433.819188080,1.307967742,4.183274708,79.137548502,59.125700000,122.543996154,1.198689098,1.105486571,132.720067529,39387.659259281,11.851490699,0.626508419,7.425058704,0.139700000,0.837671304,0.733574151
2009Q3,1797688.530326300,1016274.756013980,369421.151729586,386743.343601404,741901.715312789,702944.766083693,1.291631763,1.287624815,1.375991311,1.251088954,1.099614633,1.104680699,1.158004042,2321951.605269750,1127068.444110320,954662.139614499,240221.021544927,2081730.583724820,128.596960529,125.731609371,159.037580777,91.903333333,92.806666667,84.496666667,95.950000000,0.010315157,-0.006600125,167158.801351505,150627.377217680,16531.424133825,0.098896522,127946.629904420,0.870909091,3.952454432,88.119910456,68.369400000,128.941424847,1.199951109,1.103098759,133.090902913,39506.570745172,11.934673255,0.626954239,7.482493986,0.141600000,0.829192011,0.699151802
2009Q4,1807707.595756410,1020252.713636950,368676.532347549,387628.282765965,759850.379679636,715372.637517333,1.294728151,1.292147530,1.373474693,1.253155628,1.103986911,1.111570220,1.156533170,2340489.912654760,1130256.603222060,960417.192289419,249816.117143281,2090673.795511480,129.283820248,126.437483739,159.489302968,92.110000000,93.006666667,84.736666667,95.950000000,0.010784935,-0.007876949,167158.266372267,150297.682159440,16860.584212827,0.100865991,127680.770690740,0.722000000,3.838133809,95.963022833,74.966800000,138.981290425,1.199660049,1.101444018,134.514767102,39779.118172780,12.027514795,0.625243046,7.520119984,0.138900000,0.819577715,0.676616045
2010Q1,1815278.228699020,1021571.329235990,370462.289808895,383640.404186791,778397.603217835,735666.023777842,1.294753972,1.297433872,1.374421012,1.259078920,1.115623228,1.134707405,1.157941428,2350338.697386060,1132801.432412240,969184.431694404,248352.833279415,2101985.864106640,129.297837794,126.043823034,164.270029487,92.563333333,93.220000000,87.276666667,95.950000000,0.007419422,-0.006890330,167331.643526527,150249.207397020,17082.436129507,0.102087303,127665.676679630,0.661317460,4.062004447,99.265684845,76.653300000,146.285598658,1.203885400,1.132120131,135.220282067,39987.792398018,12.081782394,0.624037359,7.539483582,0.132600000,0.860806747,0.723113935
2010Q2,1832008.230651770,1023918.396326280,369880.449635195,391346.836689923,816407.358673405,769165.425303463,1.298139706,1.305668933,1.378306249,1.263676147,1.133776188,1.164622636,1.158580829,2378202.625632030,1139597.815089030,982931.799912985,255673.010630015,2122529.615002020,131.012650835,127.360550220,170.719618546,93.183333333,93.510000000,90.703333333,95.950000000,0.008307325,-0.004238182,167366.826385048,150136.542645970,17230.283739078,0.102949217,127557.933976480,0.687587302,3.842996987,103.922483007,78.672600000,157.775124719,1.207622417,1.171316326,136.564888059,40360.956977915,12.202280660,0.622048414,7.590409337,0.130700000,0.913035087,0.786936357
2010Q3,1840303.303123780,1025512.774621320,370780.718282825,390461.418754385,831480.317249547,777058.192533560,1.302661268,1.311594737,1.379619931,1.267753314,1.143708264,1.176748353,1.161485919,2397291.833564010,1143591.484116380,993894.889721678,259805.459725951,2137486.373838060,130.807060170,127.138833271,170.732166384,93.470000000,93.830000000,90.710000000,95.950000000,0.008305331,-0.006948949,167224.225506630,150191.605416150,17032.620090480,0.101854980,127665.224254270,0.874939394,3.512732039,104.526153526,76.405200000,167.254590847,1.205611489,1.177620991,137.881413736,40559.105135201,12.253037032,0.621414678,7.614217059,0.130100000,0.915124762,0.774569703
2010Q4,1851422.027971670,1030158.477380860,370805.124067505,391013.385426498,850040.446672867,792151.590920920,1.305655422,1.318848203,1.382918329,1.273715028,1.151162702,1.188477848,1.163502917,2417319.209991670,1150759.729377540,1003375.200047380,263184.280566751,2154134.929424920,131.905101218,128.034750738,174.189095928,93.970000000,94.173333333,92.546666667,95.950000000,0.010033621,-0.005305785,167470.978977848,150474.509024860,16996.469952988,0.101489046,127876.089141630,1.020833333,3.716625395,116.892915650,86.794900000,182.696054172,1.210108022,1.174210724,138.122229928,40675.516936379,12.303891470,0.621554520,7.647539353,0.123400000,0.897115587,0.736230811
2011Q1,1866869.905345150,1029093.727838110,369791.216849165,396653.106870670,866570.104609564,804516.798555585,1.307437153,1.327938161,1.385124111,1.281312789,1.167298656,1.221948790,1.163744568,2440815.074039360,1159015.427826340,1013544.283196790,268255.363016236,2172559.711023130,132.503183151,127.758735761,185.143359056,94.943333333,94.586666667,98.366666667,103.920000000,0.004423082,-0.007240149,167340.208566999,150542.209233630,16797.999333369,0.100382326,127891.706069850,1.095843750,4.303056923,137.680388283,104.897000000,207.031106665,1.220017036,1.190442444,137.546205467,40808.401771663,12.400973221,0.620833527,7.698939943,0.126300000,0.900781741,0.730999997
2011Q2,1866947.818593720,1024484.776822700,370385.665043717,396078.467392488,871840.441354387,805572.246550726,1.310934806,1.337125877,1.389232918,1.283552385,1.174340442,1.233052253,1.166973864,2447446.876520520,1167039.332509880,1011639.976895570,268767.567115067,2178679.309405450,134.629177521,129.622968066,190.344438171,95.636666667,95.036666667,101.130000000,103.920000000,0.008607739,-0.003864367,167417.244896001,150666.343611150,16750.901284851,0.100054814,128023.894846170,1.415936508,4.462972245,148.852169797,117.122000000,213.270213826,1.217070663,1.182626296,138.053692434,40793.288665509,12.391273153,0.625105491,7.745852886,0.127000000,0.878887944,0.694897139
2011Q3,1867091.204324810,1025703.798154540,370066.672885655,394525.355672294,879349.996706371,807275.383666657,1.315032837,1.340883807,1.391732708,1.289472409,1.178118116,1.234671841,1.170556849,2455286.243985950,1169525.599857260,1016010.797590090,269749.846538598,2185536.397447350,134.348826615,129.247406704,191.229060794,96.060000000,95.453333333,101.600000000,103.920000000,0.008543422,-0.007445743,167615.772739756,150421.834535010,17193.938204746,0.102579476,127939.843950200,1.561363636,4.272543208,142.593721141,112.473000000,203.553506209,1.218333088,1.188556917,138.829280156,40799.012782184,12.412368258,0.626389111,7.774972320,0.121800000,0.887254258,0.707862855
2011Q4,1861648.270158920,1019956.106318500,370330.023002421,393803.400381678,880240.360911341,796344.442022642,1.320013442,1.348617156,1.394288110,1.292442754,1.184089384,1.243417280,1.174922796,2457400.741094540,1173250.571260590,1014042.419479970,270107.750353979,2187292.990740560,135.787961265,130.555084219,194.152707196,96.650000000,95.940000000,103.153333333,103.920000000,0.015482705,-0.005716453,168066.615141325,150244.249380210,17822.365761115,0.106043462,127726.426593780,1.495375000,4.187944532,133.491082966,109.314000000,180.142821877,1.222462168,1.195689877,139.850336018,40702.302448516,12.390812146,0.630221396,7.808954926,0.127800000,0.893857753,0.741754644
2012Q1,1858824.302357100,1018526.193945930,369408.283886610,387151.271364649,888895.701017792,796911.900499508,1.324452729,1.356195634,1.397101412,1.299249185,1.195911128,1.263676040,1.173720307,2461924.920495320,1176089.161270460,1005650.668738220,280185.090486630,2181739.830008690,136.063639656,130.202147035,202.020202020,97.513333333,96.416666667,107.333333333,110.170000000,0.011259582,-0.011487572,168638.220825866,150198.758860480,18439.461965386,0.109343314,127580.304921970,1.042907692,3.642317401,141.355117856,118.542000000,184.064683006,1.225711878,1.219520340,141.031937979,40726.657862608,12.375763398,0.632705931,7.830218906,0.123300000,0.921950869,0.762879459
2012Q2,1852396.557182090,1013831.600521830,368954.246357838,385052.978487951,895694.106237095,795319.818805279,1.327682266,1.361544524,1.402057126,1.300989363,1.196041969,1.264710307,1.178556303,2459394.059273320,1180212.325034310,1002941.313157410,276240.421081596,2183153.638191720,137.941990725,132.057329668,204.046677960,98.010000000,96.843333333,108.410000000,110.170000000,0.025178707,-0.001428891,169123.337378729,150025.299316600,19098.038062129,0.112923730,127430.766420650,0.694290323,3.440174326,131.858089919,108.901000000,175.678716223,1.226382113,1.223112131,141.213316400,40540.272606846,12.347227872,0.637127250,7.866755343,0.125300000,0.929720981,0.780383672
2012Q3,1849774.773345540,1011521.501780570,368779.282714801,380738.877298252,903396.923688253,795781.821988176,1.332181238,1.365208782,1.404396851,1.303401101,1.203516415,1.267351297,1.181816334,2464235.247370410,1180877.075189350,1005216.966695640,278141.205485420,2186094.041884990,137.769107666,131.668193799,206.549971767,98.486666667,97.226666667,109.740000000,110.170000000,0.028083406,-0.003860744,169229.989754109,149719.091049740,19510.898704369,0.115292205,127115.806884880,0.361630769,2.908033584,132.408762069,109.954000000,174.974702344,1.234581341,1.241163059,141.396502759,40415.329933877,12.354969299,0.638389653,7.887284560,0.123500000,0.949736483,0.799843477
2012Q4,1842007.435395380,1006471.655864840,368713.076407784,376393.970876426,900713.553668904,790046.556466375,1.336530548,1.371641878,1.397844303,1.305413731,1.203985219,1.266087748,1.185100599,2461899.207788110,1179778.356586300,1003185.758874180,278935.092327622,2182964.115460480,138.918546381,132.921573285,206.355480269,98.890000000,97.683333333,109.636666667,110.170000000,0.032509482,-0.001682633,169335.421437926,149324.118909180,20011.302528746,0.118175526,126828.447972510,0.195781250,2.220093233,132.321271896,110.442000000,173.529283189,1.238474695,1.232869620,141.543238481,40301.647124041,12.335632374,0.640485122,7.900789003,0.119100000,0.929972709,0.771192118
2013Q1,1835847.830402210,1003604.340798500,369275.634535922,368767.442795368,902027.732827188,792719.943489910,1.341937215,1.374918356,1.414273794,1.304830964,1.200489140,1.259605141,1.189563573,2463592.525554410,1183650.397911240,1000207.307412310,279734.820230857,2183857.705323550,138.586797809,132.419316524,208.344312692,99.300000000,98.026666667,110.693333333,109.970000000,0.028435756,-0.005807075,169319.662537119,148933.073386070,20386.589151049,0.120402964,126564.562769400,0.211225806,2.745954343,134.746641878,112.875000000,175.751172711,1.239967749,1.220467528,142.843574803,40369.412084566,12.326663169,0.644743196,7.947532210,0.124200000,0.908748452,0.757214915
2013Q2,1844814.489601880,1005808.981701320,369908.056602413,372485.486255510,912802.281622989,802197.868979156,1.346058238,1.376674490,1.415342463,1.303867024,1.193637915,1.246920469,1.192485516,2483227.742148510,1187644.282904430,1012270.275981760,283313.183262314,2199914.558886190,139.871739461,134.093505730,204.617604618,99.423333333,98.383333333,108.713333333,109.970000000,0.032179106,-0.003773484,169205.486922467,148772.031658740,20433.455263727,0.120761186,126376.790939400,0.206650794,2.861203776,124.113938230,103.004000000,164.161100763,1.241848865,1.215655236,143.345534165,40561.641670438,12.400277586,0.643774368,7.982980871,0.122800000,0.907731526,0.765560937
2013Q3,1851079.639961030,1008486.945286570,370570.387359995,375382.870598679,921469.062205080,813779.396737026,1.347937645,1.379405496,1.419120894,1.309288616,1.191366489,1.245848119,1.194496213,2495139.930930670,1193357.002304300,1017750.617708600,284032.310917770,2211107.620012900,139.614751130,133.650071832,206.656628396,99.750000000,98.630000000,109.796666667,109.970000000,0.027689021,-0.005961128,169221.480392572,148866.803139380,20354.677253192,0.120284241,126427.149349400,0.223484848,3.196765076,127.834224413,110.101000000,159.930375493,1.248696386,1.205405746,144.478370682,40804.685768853,12.434468941,0.644681610,8.016273455,0.122400000,0.888747843,0.755185032
2013Q4,1855830.820920200,1009623.879663300,371255.997953509,377532.035758615,932143.543114784,819848.478482246,1.350483582,1.380599271,1.419722067,1.312216153,1.190577907,1.242013454,1.197868780,2506269.054911670,1197062.949390050,1025978.851159280,283227.254362335,2223041.800549330,140.039950004,134.292598500,204.379195684,99.706666667,98.710000000,108.586666667,109.970000000,0.035270635,-0.001248456,169175.709915173,149010.147759810,20165.562155363,0.119198921,126554.402249800,0.239921875,3.215573853,127.145531807,109.396000000,159.312771442,1.251790265,1.198798263,145.284308436,40904.961453247,12.454392193,0.645028057,8.033432403,0.124100000,0.874537217,0.734764824
2014Q1,1863829.415980260,1010142.703010180,371727.875892394,379317.284319541,940497.761796177,827992.579965292,1.355233573,1.383116478,1.425346925,1.313217486,1.186514214,1.236482902,1.200508006,2525924.198353070,1204597.995893530,1032944.139505740,288382.062953797,2237542.135399270,139.488593223,133.695320189,204.410565280,99.970000000,99.006666667,108.603333333,108.220000000,0.031739629,-0.004728328,169346.487863189,149235.569703760,20110.918159429,0.118756039,126776.227494260,0.295222222,3.066507982,126.863307385,107.929000000,161.671267759,1.255421276,1.189633879,145.515591976,41079.504651752,12.489176807,0.646302706,8.071788772,0.125400000,0.861051032,0.730123263
2014Q2,1866882.259526600,1013016.445573400,372372.193390478,377191.233072664,949944.618427771,839454.083178166,1.356084297,1.384810573,1.426878057,1.313321585,1.184337371,1.229923783,1.201631256,2531649.716049110,1211012.889023130,1032291.185244050,288345.641781930,2243304.074267180,140.656721997,135.002997704,203.852186461,99.963333333,99.033333333,108.306666667,108.220000000,0.026170512,-0.010402624,169375.343288741,149680.811557510,19694.531731231,0.116277442,127266.793984010,0.298080645,2.483875620,129.503799431,109.806000000,165.869741617,1.265373700,1.195027538,146.212563421,41186.288043687,12.472422083,0.648681985,8.090635509,0.122800000,0.864084540,0.729355990
2014Q3,1874509.371562960,1017547.400942570,373574.925076459,379420.890791157,967296.873682973,852966.440597160,1.359346375,1.385650682,1.431846510,1.319070644,1.186561043,1.230888539,1.204335270,2548107.518546450,1219237.852637560,1038299.897893200,290569.768015689,2257537.750530760,140.105365215,134.482641599,202.961289918,100.053333333,99.183333333,107.833333333,108.220000000,0.033874355,-0.004526760,169570.524877540,150050.396928590,19520.127948950,0.115115100,127616.004896290,0.164772727,2.002710018,121.725001224,102.080000000,158.503361439,1.267782676,1.206821553,147.471884465,41389.916331924,12.492531909,0.650430385,8.125522342,0.127100000,0.882703878,0.754398659
2014Q4,1883167.222476840,1022613.991391080,374159.407032299,381544.525921113,980049.048815396,860866.073702035,1.364455404,1.384719160,1.433834791,1.320775123,1.186001595,1.221261624,1.208182445,2569497.692865340,1225864.016427630,1049345.563482830,294288.112954881,2275209.579910460,140.268903244,135.129693103,196.982244808,99.883333333,99.346666667,104.656666667,108.220000000,0.040355820,-0.002842132,169770.074905903,150328.122030140,19441.952875763,0.114519316,127877.712197440,0.081515625,1.585842679,100.002403887,75.956900000,151.068964363,1.265423107,1.209050584,148.255354456,41556.326576635,12.527045486,0.650958663,8.154588775,0.125800000,0.896573980,0.800125020
2015Q1,1897820.282969730,1026642.224026510,375882.885066254,381547.727105036,1011170.544755150,887396.560572233,1.371825082,1.383238220,1.433502970,1.322939128,1.188355947,1.207173966,1.217063010,2603477.465946000,1233254.351360230,1076512.514248760,293710.600337014,2309766.865608990,139.044704288,134.482641599,188.656753874,99.656666667,99.593333333,100.233333333,106.060000000,0.042356375,-0.007726065,169554.098293535,150535.972543280,19018.125750255,0.112165533,128104.260740520,0.045682540,1.144531351,79.482837851,54.046200000,141.754112022,1.267825090,1.234705859,149.601033712,41865.628840394,12.607088199,0.649826731,8.192422917,0.123900000,0.946429826,0.887986807
2015Q2,1904625.921204140,1031468.415134130,376848.684818020,409958.774476388,1017955.631773930,918402.999746402,1.375843484,1.390572556,1.436278867,1.323689661,1.197153703,1.220711372,1.219637125,2620467.162471630,1243839.854490530,1079112.627296740,297514.680684359,2322952.481787270,140.923055358,136.143256298,193.130058347,100.160000000,99.876666667,102.610000000,106.060000000,0.016834129,-0.020389909,169817.671397643,151079.072136380,18738.599261263,0.110345402,128686.454907320,-0.006704918,1.284621417,85.511427295,62.099000000,138.176274340,1.276058091,1.254926333,150.468419818,42391.565737632,12.606815056,0.653062547,8.233038745,0.128900000,0.965061340,0.904755512
2015Q3,1911551.092572080,1035907.134615620,378390.652815091,392199.155587679,1020424.659512100,905142.320488436,1.380651977,1.391480196,1.440162936,1.327616383,1.191940114,1.205202168,1.223666248,2639186.794514500,1252648.549203410,1086452.003585180,300086.241725914,2339100.552788590,140.231523123,135.794843950,188.361879666,100.116666667,100.123333333,100.076666667,106.060000000,0.043229783,-0.004286974,169734.990948427,151588.317139110,18146.673809317,0.106911802,129254.738500420,-0.027681818,1.470496950,73.183276283,50.031500000,129.468565132,1.275454313,1.235171759,150.826027270,42288.286008948,12.610147857,0.655304770,8.263490042,0.123700000,0.937852469,0.899563712
